,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
10,0.0,0.0,184029,0,0,-3,3,0,3,0.0,0.0,0,Martin,0.0,13,False,Ankle injury - Expected back 10 Nov,2024-09-10T00:30:06.311550Z,82,184029.jpg,2.3,Ødegaard,3.2,False,,i,1,3,7,100115,413,1335596,5087,0.0,0.9,Ødegaard,161.0,253,0,0,2,1,0,0,0,1,0,0,0,29,34.4,75.0,60.0,17.0,3,0.46,0.74,1.20,2.93,314,145,137,95,148,92,225,111,3.0,,1.0,,2.0,,0.16,0.0,0.26,0.42,1.04,0.36,11,8,664,301,189,81,103,32,1.07,0.71
11,100.0,100.0,154561,-1,1,1,-1,1,1,2.0,1.0,0,David,1.0,15,False,,2024-09-25T21:30:06.211210Z,56,154561.jpg,4.1,Raya Martin,30.4,False,,a,1,3,37,1649054,18279,1239884,63914,0.2,6.6,Raya,200.0,810,0,0,3,10,0,0,0,2,0,29,6,126,244.0,0.0,0.0,24.5,9,0.00,0.01,0.01,10.12,22,7,661,72,659,72,169,7,,,,,,,0.0,3.22,0.0,0.0,1.12,1.11,104,1,263,22,44,6,5,1,1.0,0.33
12,100.0,100.0,204480,0,0,-2,2,0,3,4.0,3.0,5,Declan,3.0,16,False,,2024-08-31T21:00:04.536499Z,63,204480.jpg,1.9,Rice,2.9,False,,a,1,3,15,121204,11118,481008,6009,0.5,2.4,Rice,241.0,672,0,1,2,10,0,0,0,2,1,0,0,102,129.2,182.9,73.0,37.9,8,0.39,0.97,1.36,7.48,136,48,39,34,123,79,73,46,2.0,,2.0,,,,0.05,0.0,0.13,0.18,1.0,1.34,56,34,103,40,243,109,111,36,1.07,0.27
13,100.0,50.0,223340,0,0,0,0,2,3,9.3,4.2,9,Bukayo,8.3,17,True,,2024-10-12T11:00:07.105879Z,100,223340.jpg,7.9,Saka,23.4,False,,a,1,3,63,2245934,173817,3076380,81178,0.8,6.3,Saka,241.0,650,3,7,3,7,0,0,0,1,0,0,10,262,329.2,379.8,365.0,107.3,8,2.23,3.16,5.39,6.47,7,4,3,3,3,2,2,2,1.0,,,,1.0,,0.31,0.0,0.44,0.75,0.9,0.97,4,3,3,2,4,3,13,6,1.11,0.42
14,100.0,0.0,462424,0,0,0,0,0,2,0.7,0.0,0,William,-0.3,18,False,,2024-10-19T19:30:06.564445Z,60,462424.jpg,2.4,Saliba,23.0,False,,a,1,3,19,686915,17439,2429098,73730,0.0,3.2,Saliba,73.0,659,0,0,3,8,0,0,0,2,1,0,0,91,119.4,9.7,4.0,13.4,8,0.00,0.07,0.07,7.48,151,61,337,108,346,112,260,86,,,,,,,0.0,0.0,0.01,0.01,1.02,1.09,82,7,667,219,179,51,15,5,1.09,0.41
15,,,167199,0,0,0,0,0,3,3.0,2.0,2,Thomas,2.0,20,False,,,50,167199.jpg,3.0,Partey,1.2,False,,a,1,3,27,222598,2577,154164,6186,0.4,5.4,Thomas,81.0,797,1,0,3,10,0,0,0,2,0,0,3,146,168.6,103.5,29.0,30.3,9,0.32,0.42,0.74,10.08,71,23,111,82,225,127,122,72,,,,,,,0.04,0.0,0.05,0.09,1.14,1.13,197,124,172,77,123,47,189,59,1.02,0.34
16,0.0,0.0,192895,0,0,-2,2,0,2,0.0,0.0,0,Kieran,0.0,21,False,Hamstring injury - Unknown return date,2024-08-12T14:30:04.394338Z,43,192895.jpg,0.0,Tierney,0.0,False,,i,1,3,0,491,14,3981,45,0.0,0.0,Tierney,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,516,195,504,194,467,180,519,195,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,552,137,455,176,522,193,586,200,0.0,0.0
17,0.0,0.0,223723,0,0,-2,2,0,2,0.0,0.0,0,Tomiyasu,0.3,22,False,Knee injury - Unknown return date,2024-10-18T16:00:06.930143Z,48,223723.jpg,1.0,Takehiro,0.0,False,,i,1,3,1,1149,32,6639,175,0.1,0.2,Tomiyasu,108.0,6,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.3,9.0,1.0,0,0.18,0.00,0.18,0.04,433,147,403,144,305,98,417,141,,,,,,,2.7,0.0,0.0,2.7,0.6,0.0,310,35,336,110,372,128,537,189,0.0,0.0
18,,,116216,0,0,-1,1,1,3,3.0,2.0,2,Leandro,2.0,23,False,,,69,116216.jpg,3.1,Trossard,2.5,False,,a,1,3,28,304560,9299,289639,15240,0.3,4.1,Trossard,21.0,497,2,1,2,7,0,0,0,0,1,0,3,99,125.6,115.1,131.0,37.0,6,1.45,0.37,1.82,4.75,142,50,93,70,66,38,81,52,,,,,4.0,,0.26,0.0,0.07,0.33,0.86,1.27,29,16,188,90,113,44,121,41,1.09,0.36
19,100.0,100.0,198869,0,0,-2,2,0,2,2.3,1.3,4,Benjamin,1.3,24,False,,2024-10-02T00:30:05.462303Z,63,198869.jpg,3.6,White,4.3,False,,a,1,3,25,128367,9783,740575,8238,0.2,4.0,White,241.0,585,0,1,3,6,0,0,0,1,0,0,0,100,102.8,24.6,19.0,14.7,6,0.11,0.11,0.22,8.55,178,70,272,80,256,70,246,80,,,,,,,0.02,0.0,0.02,0.04,1.32,0.92,55,2,231,67,74,16,85,33,0.92,0.46
20,100.0,100.0,206325,0,0,-2,2,0,2,1.0,0.0,0,Oleksandr,0.0,25,False,,2024-09-15T23:00:06.018330Z,48,206325.jpg,3.5,Zinchenko,1.0,False,,a,1,3,7,75961,944,275208,1814,0.0,1.5,Zinchenko,225.0,78,0,0,1,0,0,0,0,0,0,0,0,25,7.2,4.9,6.0,1.8,1,0.00,0.04,0.04,0.60,391,138,354,116,326,107,394,131,,,,,,,0.0,0.0,0.05,0.05,0.69,0.0,306,33,588,213,79,18,197,72,1.15,1.15
21,100.0,100.0,69752,0,0,-2,2,0,1,1.0,0.0,0,Norberto,0.0,73,False,,2024-10-05T17:30:06.760449Z,43,69752.jpg,3.5,Murara Neto,1.1,False,,a,1,3,7,80054,385,203081,2784,0.0,1.6,Neto,30.0,180,0,0,0,2,0,0,0,0,0,11,0,30,77.8,0.0,0.0,7.8,2,0.00,0.00,0.00,2.91,217,22,500,45,461,37,310,22,,,,,,,0.0,5.5,0.0,0.0,1.46,1.0,540,36,446,59,76,11,192,28,1.0,0.0
22,,,103955,0,0,-3,3,0,3,1.7,0.7,0,Raheem,0.7,186,False,,,67,103955.jpg,1.0,Sterling,1.0,False,,a,1,3,4,43301,708,131803,2322,0.1,0.6,Sterling,241.0,121,0,0,0,1,0,0,0,0,0,0,0,10,4.8,15.9,47.0,6.7,2,0.33,0.05,0.38,0.59,401,195,300,175,178,105,324,160,,,,,,,0.25,0.0,0.04,0.29,0.44,0.74,36,19,311,157,410,208,201,65,1.49,0.0
23,0.0,25.0,466075,0,0,-2,2,1,2,0.0,0.2,0,Riccardo,1.0,578,False,Knee injury - Expected back 23 Nov,2024-10-23T08:00:07.835459Z,58,466075.jpg,2.3,Calafiori,1.9,False,,i,1,3,14,164747,215,260272,27585,0.2,2.4,Calafiori,106.0,384,1,0,0,6,0,0,0,1,0,0,1,60,119.8,42.8,100.0,26.2,4,0.50,0.41,0.91,4.97,150,60,218,57,91,8,154,40,,,,,,,0.12,0.0,0.1,0.22,1.16,1.41,93,8,264,81,186,57,145,54,0.94,0.0
24,,,499169,0,0,0,0,0,3,1.3,0.3,1,Myles,0.3,597,False,,,45,499169.jpg,0.5,Lewis-Skelly,0.1,False,,a,1,3,1,6495,389,5271,231,0.1,0.2,Lewis-Skelly,241.0,15,0,0,0,2,0,0,0,1,0,0,0,5,3.2,0.4,2.0,0.6,0,0.00,0.00,0.00,0.80,414,201,400,212,356,195,422,208,,,,,,,0.0,0.0,0.0,0.0,4.8,12.0,432,261,328,159,433,216,492,188,0.0,0.0
25,100.0,100.0,195384,0,0,0,0,0,3,4.7,3.7,8,Mikel,3.7,633,False,,2024-08-30T13:30:05.886390Z,60,195384.jpg,3.7,Merino,0.1,False,,a,1,3,11,8421,4542,2686,403,0.6,1.8,Merino,200.0,199,1,0,0,4,0,0,0,0,0,0,1,50,77.8,41.5,38.0,15.8,2,0.55,0.18,0.73,3.00,218,92,221,139,199,115,237,115,,,,,,,0.25,0.0,0.08,0.33,1.36,1.81,80,52,65,24,65,29,474,175,0.9,0.0
26,,,498046,0,0,0,0,0,3,1.0,0.0,0,Salah-Eddine,0.0,638,False,,,45,498046.jpg,0.0,Oulad M'hand,0.0,False,,a,1,3,0,1549,46,941,55,0.0,0.0,Oulad M'hand,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,586,250,586,256,561,242,589,253,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,431,260,543,219,592,256,617,271,0.0,0.0
27,,,551221,0,0,0,0,0,1,1.0,0.0,0,Tommy,0.0,639,False,,,45,551221.jpg,0.0,Setford,0.0,False,,a,1,3,0,1812,63,1441,103,0.0,0.0,Setford,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,601,71,601,65,577,60,604,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,18,562,71,607,71,561,67,0.0,0.0
28,,,588793,0,0,0,0,0,2,1.0,0.0,0,Maldini,0.0,657,False,,,40,588793.jpg,0.0,Kacurri,0.1,False,,a,1,3,0,6538,358,3044,254,0.0,0.0,Kacurri,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,506,186,493,186,452,169,509,186,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,661,211,436,160,512,184,498,181,0.0,0.0
29,,,606745,0,0,0,0,0,2,1.0,0.0,0,Ayden,0.0,658,False,,,40,606745.jpg,0.0,Heaven,0.0,False,,a,1,3,0,4080,267,2005,193,0.0,0.0,Heaven,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,508,188,495,188,454,171,511,188,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,663,213,438,162,514,186,532,187,0.0,0.0
30,,,588796,0,0,0,0,0,3,1.0,0.0,0,Ismeal,0.0,659,False,,,45,588796.jpg,0.0,Kabia,0.0,False,,a,1,3,0,1382,99,665,62,0.0,0.0,Kabia,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,611,270,610,275,586,262,613,272,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,467,289,573,243,616,275,621,275,0.0,0.0
31,,,499167,0,0,0,0,0,2,1.0,0.0,0,Josh,0.0,662,False,,,40,499167.jpg,0.0,Nichols,0.0,False,,a,1,3,0,1818,211,618,134,0.0,0.0,Nichols,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,487,170,474,170,431,151,490,170,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,639,192,414,141,493,168,580,197,0.0,0.0
32,,,461025,0,0,0,0,0,4,1.0,0.0,0,Nathan,0.0,665,False,,,45,461025.jpg,0.0,Butler-Oyedeji,0.2,False,,a,1,3,0,18966,4350,4258,1540,0.0,0.0,Butler-Oyedeji,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,565,47,564,47,536,47,568,47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,403,66,521,43,571,49,390,56,0.0,0.0
