,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
578,0.0,0.0,241157,0,0,0,0,0,2,0.0,0.0,0,Emerson,0.0,487,False,Transferred to AC Milan,2024-08-13T07:06:12.490889Z,45,241157.jpg,0.0,Leite de Souza Junior,0.0,False,,u,18,6,0,0,0,2559,10,0.0,0.0,E.Royal,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,556,215,555,215,527,207,559,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,387,75,512,207,562,213,628,211,0.0,0.0
579,,,40383,0,0,-1,1,0,1,0.5,0.5,0,Fraser,0.0,488,False,,,44,40383.jpg,0.0,Forster,0.2,False,,a,18,6,0,4216,121,12815,347,0.0,0.0,Forster,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,524,64,512,48,478,41,527,64,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,475,19,468,62,530,64,360,52,0.0,0.0
580,,,547701,0,0,-3,3,0,3,0.8,0.8,0,Archie,0.3,489,False,,,47,547701.jpg,1.0,Gray,0.1,False,,a,18,6,4,7639,470,20319,541,0.1,0.9,Gray,241.0,34,0,0,0,0,0,0,0,0,0,0,0,10,9.0,2.9,0.0,1.2,0,0.00,0.01,0.01,0.12,381,183,369,199,598,269,410,201,,,,,,,0.0,0.0,0.03,0.03,0.32,0.0,345,226,333,163,369,180,409,147,0.0,0.0
581,0.0,0.0,132015,0,0,0,0,0,3,0.0,0.0,0,Pierre-Emile,0.0,490,False,On loan to Marseille for the season,2024-07-23T11:58:08.802970Z,50,132015.jpg,0.0,Højbjerg,0.0,False,,u,18,6,0,0,0,491,2,0.0,0.0,Højbjerg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,636,286,633,287,628,284,637,287,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,194,121,616,272,637,287,655,295,0.0,0.0
582,,,242898,0,0,2,-2,0,3,3.8,3.8,1,Brennan,3.3,491,False,,,67,242898.jpg,4.3,Johnson,10.3,False,,a,18,6,39,1226950,39621,229248,70869,0.5,5.8,Johnson,244.0,693,3,2,2,9,0,0,0,2,0,0,1,124,157.0,127.0,348.0,63.3,8,4.25,0.55,4.80,8.71,85,29,74,57,5,3,20,14,,,,,,,0.55,0.0,0.07,0.62,1.13,1.17,38,21,87,34,40,19,40,11,1.04,0.26
583,,,445044,1,-1,-2,2,0,3,4.2,4.2,1,Dejan,3.7,492,False,,,63,445044.jpg,3.8,Kulusevski,3.5,False,,a,18,6,34,354280,31181,246853,20010,0.6,5.4,Kulusevski,206.0,678,2,1,2,9,0,0,0,3,0,0,5,126,181.4,300.0,264.0,74.4,8,1.37,1.27,2.64,8.53,63,19,9,8,17,9,9,8,3.0,,,,,,0.18,0.0,0.17,0.35,1.13,1.19,63,40,68,27,61,26,98,29,1.06,0.27
584,0.0,0.0,200826,0,0,-1,1,0,3,0.0,0.0,0,Giovani,0.0,493,False,Transferred to Real Betis,2024-08-31T06:14:45.936781Z,49,200826.jpg,0.0,Lo Celso,0.0,False,,u,18,6,0,2052,0,10212,52,0.0,0.0,Lo Celso,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,630,282,626,284,616,278,631,283,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,266,175,604,262,632,284,554,226,0.0,0.0
585,,,172780,0,0,1,-1,1,3,5.8,5.8,2,James,5.3,494,False,,,76,172780.jpg,5.0,Maddison,7.1,False,,a,18,6,45,700007,25331,489416,47477,0.7,5.9,Maddison,241.0,669,2,4,2,10,0,0,0,2,0,0,6,213,256.2,330.7,253.0,84.0,9,2.24,3.63,5.87,8.59,16,6,5,5,21,12,6,5,1.0,,2.0,,2.0,,0.3,0.0,0.49,0.79,1.16,1.35,17,11,28,11,19,11,58,17,1.21,0.27
586,100.0,100.0,441164,0,0,0,0,1,2,2.2,2.2,2,Pedro,1.7,495,False,,2024-08-19T23:00:06.196679Z,55,441164.jpg,3.3,Porro,28.5,False,,a,18,6,30,1302832,22043,1805594,89251,0.3,5.5,Pedro Porro,200.0,807,1,0,2,10,0,0,0,1,0,0,1,140,221.0,272.0,94.0,58.8,9,0.68,1.24,1.92,9.45,33,10,13,2,95,9,27,1,2.0,,1.0,,,,0.08,0.0,0.14,0.22,1.05,1.12,119,12,199,56,96,25,9,3,1.0,0.22
587,,,199249,0,0,-2,2,0,2,0.5,0.5,0,Sergio,0.0,496,False,,,43,199249.jpg,0.0,Reguilón,0.2,False,,a,18,6,0,6690,216,22235,504,0.0,0.0,Reguilón,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,518,197,506,196,469,182,521,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,554,139,457,178,524,195,375,132,0.0,0.0
588,100.0,100.0,212319,0,0,-2,2,0,4,0.8,0.8,0,Richarlison,0.3,497,False,,2024-08-30T13:30:05.834602Z,68,212319.jpg,0.8,de Andrade,0.4,False,,a,18,6,3,45138,964,125886,832,0.0,0.4,Richarlison,30.0,62,0,0,0,0,0,0,0,1,0,0,0,7,4.2,3.1,11.0,1.7,0,0.19,0.00,0.19,0.14,404,39,365,40,293,40,398,42,,,,,2.0,,0.28,0.0,0.0,0.28,0.2,0.0,33,15,357,40,421,44,280,45,0.0,0.0
589,,,221632,0,0,1,-1,1,2,2.2,2.2,2,Cristian,1.7,498,False,,,51,221632.jpg,3.6,Romero,10.2,False,,a,18,6,32,906959,15377,527277,33060,0.3,6.3,Romero,10.0,810,1,0,2,10,0,0,0,0,0,0,2,161,223.2,70.7,135.0,43.1,9,0.98,0.61,1.59,9.51,30,9,147,34,63,6,56,8,,,,,,,0.11,0.0,0.07,0.18,1.06,1.11,186,21,197,55,72,15,43,15,1.0,0.22
590,,,482442,0,0,-1,1,0,3,2.5,2.5,1,Pape Matar,2.0,499,False,,,49,482442.jpg,1.7,Sarr,0.2,False,,a,18,6,15,15617,471,24685,820,0.4,3.1,P.M.Sarr,189.0,284,0,2,0,2,0,0,0,1,0,0,0,78,83.4,66.5,44.0,19.4,2,0.60,0.18,0.78,2.22,208,87,154,101,183,106,211,107,,,,,,,0.19,0.0,0.06,0.25,0.7,0.63,281,187,171,76,261,119,366,130,0.63,0.0
591,0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,0.0,500,False,Loaned to Oxford United,2024-08-14T08:32:58.295903Z,45,490145.jpg,0.0,Scarlett,0.1,False,,u,18,6,0,0,0,12599,250,0.0,0.0,Scarlett,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,576,49,576,49,551,49,579,49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,420,68,532,45,582,51,462,62,0.0,0.0
592,0.0,0.0,235674,0,0,-1,1,0,3,0.0,0.0,0,Manor,0.0,502,False,Season long loan to Leeds United,2024-08-29T11:11:30.036154Z,54,235674.jpg,0.0,Solomon,0.0,False,,u,18,6,0,480,0,5176,24,0.0,0.0,Solomon,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,655,297,654,297,651,295,655,297,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,135,80,640,287,654,297,578,244,0.0,0.0
593,75.0,25.0,85971,0,0,-1,1,1,3,2.4,0.8,0,Son,2.7,503,False,Muscle injury - 75% chance of playing,2024-10-25T10:30:06.315550Z,99,85971.jpg,6.8,Heung-min,6.2,False,,d,18,6,41,943172,4527,1325448,131007,0.3,4.1,Son,114.0,519,3,2,1,6,0,0,0,0,0,0,7,176,200.8,210.3,169.0,58.0,6,1.79,1.17,2.96,5.78,54,14,25,21,43,25,30,20,,,,,1.0,,0.31,0.0,0.2,0.51,1.0,1.04,5,4,133,58,6,5,66,20,1.04,0.17
594,75.0,0.0,232859,0,0,-1,1,0,2,0.4,0.0,0,Djed,0.0,504,False,Groin Injury - 75% chance of playing,2024-10-19T19:30:07.661626Z,44,232859.jpg,0.7,Spence,0.1,False,,d,18,6,2,2063,6,6591,362,0.0,0.5,Spence,241.0,63,0,0,0,0,0,0,0,1,0,0,0,8,9.6,7.5,2.0,1.9,0,0.00,0.01,0.01,0.68,377,134,343,111,352,116,391,129,,,,,,,0.0,0.0,0.01,0.01,0.97,0.0,514,114,485,196,423,139,471,173,0.0,0.0
595,100.0,100.0,487053,0,0,-1,1,0,2,2.8,2.8,2,Destiny,2.3,505,False,,2024-09-29T21:00:06.621002Z,49,487053.jpg,2.2,Udogie,2.8,False,,a,18,6,20,163186,7085,263023,7770,0.5,4.1,Udogie,106.0,744,0,1,1,10,0,0,0,2,0,0,0,109,145.2,123.6,88.0,35.7,9,0.31,0.75,1.06,8.89,109,41,80,18,103,10,90,17,,,,,,,0.04,0.0,0.09,0.13,1.08,1.21,284,30,142,44,200,64,113,43,1.09,0.12
596,100.0,100.0,491279,0,0,2,-2,1,2,1.5,1.5,1,Micky,1.0,506,False,,2024-09-02T01:30:06.631296Z,47,491279.jpg,3.4,van de Ven,11.7,False,,a,18,6,27,1011713,21183,491789,39215,0.2,5.7,Van de Ven,152.0,710,0,2,2,8,0,0,0,4,0,0,2,128,148.0,36.3,36.0,22.1,8,0.21,0.69,0.90,7.75,103,38,235,68,205,53,187,54,,,,,,,0.03,0.0,0.09,0.12,0.98,1.01,341,44,247,79,84,21,36,12,1.01,0.25
597,0.0,0.0,536908,0,0,0,0,0,4,0.0,0.0,0,Alejo,0.0,507,False,Loaned to Espanyol,2024-08-10T12:19:41.352153Z,50,536908.jpg,0.0,Véliz,0.0,False,,u,18,6,0,0,0,906,8,0.0,0.0,Veliz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,648,65,646,64,643,65,649,65,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,242,52,629,63,648,65,640,73,0.0,0.0
598,,,184254,0,0,0,0,1,1,2.5,2.5,3,Guglielmo,2.0,508,False,,,50,184254.jpg,2.9,Vicario,3.6,False,,a,18,6,26,152756,2855,224897,9036,0.4,5.2,Vicario,106.0,810,0,0,2,10,0,0,0,1,0,22,0,144,201.6,0.0,0.0,20.1,9,0.00,0.00,0.00,9.51,51,15,634,69,629,67,206,15,,,,,,,0.0,2.44,0.0,0.0,1.06,1.11,200,8,173,17,132,20,97,15,1.0,0.22
599,100.0,100.0,165153,0,0,-3,3,0,3,2.8,2.8,1,Timo,2.3,509,False,,2024-09-18T22:30:07.407071Z,62,165153.jpg,1.9,Werner,0.2,False,,a,18,6,13,7853,513,23979,679,0.4,2.1,Werner,80.0,240,0,1,1,4,0,0,0,0,0,0,0,41,45.8,45.2,80.0,17.1,2,0.76,0.21,0.97,3.78,287,134,210,135,112,72,224,110,,,,,,,0.28,0.0,0.08,0.36,1.42,1.5,65,42,154,68,242,108,380,135,0.75,0.38
600,,,175941,0,0,0,0,0,1,0.5,0.5,0,Alfie,0.0,510,False,,,40,175941.jpg,0.0,Whiteman,1.5,False,,a,18,6,0,43480,944,42533,1350,0.0,0.0,Whiteman,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,454,40,440,21,392,13,457,40,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,595,51,377,36,461,40,171,25,0.0,0.0
601,100.0,100.0,552427,0,0,0,0,0,4,0.5,0.5,0,Will,0.0,609,False,,2024-09-13T15:00:07.321230Z,45,552427.jpg,0.0,Lankshear,1.7,False,,a,18,6,0,278062,8215,164502,8862,0.0,0.0,Lankshear,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,602,51,602,51,578,51,605,51,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,456,71,564,48,608,53,156,30,0.0,0.0
602,100.0,100.0,499721,0,0,0,0,0,3,1.5,1.5,2,Mikey,1.0,610,False,,2024-09-10T11:37:22.536995Z,45,499721.jpg,1.2,Moore,0.4,False,,a,18,6,5,39191,4176,26945,1058,0.2,1.1,Moore,241.0,82,0,0,0,1,0,0,0,0,0,0,0,12,1.8,2.5,7.0,1.0,1,0.04,0.03,0.07,0.94,426,209,372,201,315,173,416,205,,,,,,,0.04,0.0,0.03,0.07,1.03,1.1,434,263,245,116,316,154,292,95,1.1,0.0
603,0.0,100.0,550839,0,0,-2,2,0,3,0.0,0.5,0,Wilson,0.0,612,False,Hamstring injury - Unknown return date,2024-10-30T12:00:07.631102Z,53,550839.jpg,2.0,Odobert,0.0,False,,i,18,6,6,6156,56,7335,64,0.0,1.1,Odobert,73.0,160,0,0,1,1,0,0,0,0,0,0,0,12,10.0,40.5,42.0,9.2,2,0.42,0.08,0.50,1.63,373,179,223,140,189,107,297,149,,,,,,,0.24,0.0,0.04,0.28,0.92,0.56,166,100,639,286,228,98,569,236,1.12,0.56
